latitude,longitude,rating
29.706952,-98.656156,0
40.744914,-73.99826,3.6
40.765854,-73.979321,4.1
40.7654117,-73.8132572,0
39.8692593,-75.354993,2.6
26.190328,-98.065036,0
40.8653552,-73.040923,4.3
40.0502265,-75.0153556,0
29.392448,-95.278009,0
26.121013,-98.198896,0
32.9915346,-96.8002164,4.2
26.1322146,-80.1785137,0
33.281658,-111.973619,3.7
38.9570849,-94.6719211,2.6
33.9101943,-117.6067238,0
30.4891777,-97.6799412,4.1
40.6499164,-73.9305225,4.7
37.7268746,-100.0171609,3
32.617922,-96.824404,2.8
33.7203913,-117.8265127,0
46.8608863,-96.8185774,4.2
32.7823497,-79.9315774,4.4
38.9940528,-80.2286592,0
10.5164211,-66.9016743,0
38.9277296,-77.0228344,3
28.0617705,-97.0335251,3.3
32.435315,-104.245549,3.3
40.6179112,-73.9592441,3.7
40.486512,-75.801265,0
40.1008681,-75.7857459,0
39.070389,26.888638,0
26.3631464,-80.0885429,0
22.55025,111.445414,2
40.3373683,-79.8054813,3.9
26.7536918,-80.0736335,2.7
40.6059744,-74.000839,4.4
32.2450925,-97.7437251,0
32.8080076,-116.9374419,0
26.189536,-98.226203,4
10.9615,-63.845211,0
40.7143529,-73.9612524,3.5
39.2606561,-77.8213334,4.8
29.4389026,-98.6561912,3.4
39.5126264,-75.7123401,3.5
40.6042016,-73.6553961,0
35.969341,-81.8838299,4
33.1338527,-117.1880471,4.3
40.7402538,-74.0321303,0
27.7538922,-98.0597637,4.2
40.6902295,-73.9922716,4.1
40.7848039,-72.8643722,0
32.776023,-117.015691,0
32.8080076,-116.9374419,0
40.8554854,-73.9777657,4.8
39.0949407,-104.8664304,3.2
30.0614134,-99.170315,3
40.7282749,-73.891884,4.2
39.7713889,-101.8008333,5
39.656077,-104.991803,3.4
40.6508999,-73.6070126,0
39.3278845,-76.6171425,0
40.6661389,-73.8854681,0
39.9939036,-83.0065665,5
40.7401179,-73.2464897,0
39.934134,-75.041881,0
40.7707936,-73.9663556,4.3
39.6968045,-104.8645177,4
35.1972262,-106.6512617,4
40.6699905,-73.8207544,4.4
32.8536671,-117.2562947,4.4
39.2756686,-78.5887951,0
33.4241173,-111.771525,4.6
40.6744303,-73.949957,4.3
42.4685706,-73.202335,1
41.1309135,-95.229272,0
33.484803,-117.078777,4.4
32.7954414,-97.3261491,0
39.9831342,-76.8215164,4.1
39.67274,-104.895528,0
33.1047523,-96.8122967,4
48.3243195,-102.3900298,1
40.2555426,-75.0803168,0
40.1932141,-75.1073277,0
40.6372943,-74.0173208,0
29.3785232,-98.4605081,4
39.800009,-75.0655549,4.5
38.9003604,-76.9873353,3.7
41.1379494,-73.2965071,4.4
39.3348572,-76.4446652,0
40.723024,-73.7504559,0
39.7692678,-105.041435,4.3
40.7736919,-73.772276,0
40.4779352,-78.4041897,0
40.7522705,-78.8798801,0
32.7797048,-96.6233148,3.4
40.7328361,-74.0082755,3.8
32.757828,-97.354958,4.1
32.7382537,-97.2362259,3.9
32.7080683,-97.1338178,0
39.694355,-104.941008,3.2
32.2618154,-110.9434177,4.2
38.7931247,-89.9964473,5
38.8761886,-104.8289516,4.7
39.7373275,-104.9991509,1.7
43.1347849,-70.9261623,4.7
39.738138,-104.323358,0
26.2717001,-80.199312,4
41.2149633,-73.1738157,0
40.8598048,-99.9850448,4.2
40.7368081,-73.8596206,4
40.611491,-74.0101196,3.6
26.1248599,-98.19579,0
39.9770494,-105.132389,3.5
40.0081175,-75.2908972,4
27.1719654,-80.2668148,4
32.9191069,-97.664972,0
40.5785255,-73.9820756,0
41.2893917,-73.8303898,3.7
38.9288976,-94.6900494,0
33.1047523,-96.8122967,4
26.251143,-80.164407,0
31.138368,-97.188909,0
41.699077,-71.460425,4.1
40.7573762,-73.9681028,3.9
32.8668084,-117.2153516,3.2
40.9988736,-76.8626282,0
41.416724,-72.840084,4.1
41.1520051,-96.0347191,0
40.7816681,-73.2478937,3.1
40.7536528,-73.0384746,4.4
29.593246,-95.635314,3.6
33.1190615,-96.8039704,4
34.668684,-106.774171,4.4
26.2717001,-80.1993121,0
40.638228,-73.968798,4
42.99201,-71.463372,4.5
40.8337327,-73.9146031,3.6
38.8742633,-90.099994,3
10.5051236,-66.8432283,4.6
29.829471,-95.362151,3.6
38.9769544,-76.5103755,4.7
38.876141,-104.8285376,4.1
40.89445,-74.044303,0
1.3128978,103.8372776,4.5
32.8668084,-117.2153516,3.2
33.7228398,-116.3995357,4.6
40.7747451,-73.9131694,4.3
33.9188721,-117.2456179,0
26.1924774,-80.2502763,3.9
43.6179315,-71.4810239,3.4
39.6089489,-105.0962302,3.2
41.0725869,-74.1378739,4.1
37.062675,-88.640823,3
26.1945372,-98.2682703,3.8
40.62588,-73.917616,0
40.0094621,-75.2552599,0
39.43241,-76.62297,4.4
38.075775,30.460676,4.444
32.9096353,-96.5994355,0
32.9275058,-96.4597575,3.4
40.6708591,-73.9784439,0
40.7499895,-73.9397271,0
40.746985,-74.056034,4.1
30.2314986,-97.8196878,3.8
29.75744,-95.3650553,3.9
29.6911264,-95.6734348,0
40.756746,-73.826994,0
38.8537293,-77.4023904,0
41.0240493,-73.6251262,0
39.624724,-104.893612,3.3
40.8369659,-73.8466822,0
38.854191,-77.0417544,0
40.519071,-74.377381,3.8
33.374216,-79.283504,0
33.434227,-111.902011,3.8
33.773029,-117.9617994,0
40.1118045,-104.5215,0
35.5591481,-97.6388663,4.2
32.7537122,-97.3302401,3.8
40.381876,-75.925547,3.8
33.1692388,-117.2125802,3.4
32.7813322,-79.9284587,4.1
40.71441,-73.94385,3.9
25.9849125,-80.1395558,4.5
40.6687847,-112.0052006,0
21.981408,110.94572,3.7
27.5823449,-97.2194113,4
41.140225,-73.936526,4.5
27.7522236,-97.4195399,2.9
41.2591707,-98.0980213,0
30.0756168,-95.5183868,4.2
39.9726995,-105.0882157,3.5
40.0454802,-75.1645651,0
32.8452185,-109.7436865,4.4
33.0879019,-96.6842832,4.9
39.746142,-104.993923,3.2
35.6376326,-106.0295666,3.7
40.6904175,-74.2938736,0
40.7298399,-73.8607263,4.2
40.59754,-73.961446,4
35.0684319,-106.5297568,4.5
40.620824,-75.48146,0
43.3660476,-70.4317029,4.3
39.3271085,-74.5044764,0
43.0564884,-71.4404495,3.7
39.6641434,-75.5677432,3.7
40.7653269,-73.8126922,3.3
26.6504122,-80.2368147,3.7
25.7783254,-80.1990136,0
32.7806413,-79.9281309,4.3
38.9277296,-77.0228344,3
40.4489299,-80.1741692,4.4
40.344311,-74.735586,0
26.1420525,-97.9915425,4.4
37.0857542,-88.6464524,3
26.1924774,-80.2502763,3.9
39.5672485,-104.8805134,3.8
40.6629737,-73.8849863,0
26.2312233,-80.1146068,0
33.5771713,-101.8992921,3.6
37.721684,-97.2246168,4.6
36.6441466,-87.4362679,4
33.5296008,-79.8762413,0
32.7920948,-117.254592,4.3
40.0223461,-75.1271188,0
42.2783962,-73.7503521,3.1
39.7502177,-75.5834023,0
39.6494311,-76.7011396,0
37.1685016,-104.5063328,4.2
33.2024452,-79.9911538,0
42.3564668,-71.1393519,4.4
40.8287623,-73.9382022,0
31.8302889,-102.3562675,2.7
38.9105302,-77.1197521,0
40.7481481,-73.982126,4.3
27.5967603,-99.4802692,3.7
26.010412,-80.1461967,0
32.710287,-97.14573,3.4
32.7714559,-117.0696175,0
40.8118639,-74.2153809,0
32.7369927,-101.95324,0
29.6001081,-95.483905,0
42.2024538,-73.3536087,3
39.4477655,-75.2316145,4.6
39.0546673,-95.6784449,0
41.267934,-110.966722,4.2
40.7344297,-74.1703471,0
29.433617,-98.703446,4.4
32.9326253,-96.6850203,4.4
33.756462,-118.122272,4.3
32.6887729,-95.544856,0
29.5577691,-95.3667345,3.9
40.738529,-74.2244244,0
40.7433433,-73.9771495,0
42.99201,-71.463372,4.5
33.311127,-112.066871,0
41.214494,-95.9579507,4.8
29.2390556,-99.7981343,0
33.4889555,-86.9548478,3
27.5823449,-97.2194113,4
40.6752777,-75.3420703,3.8
28.9826429,-95.9523961,3.8
42.949748,-72.8750435,4.3
40.302661,-79.5436207,0
39.7239348,-104.9984566,4.3
25.9849125,-80.1395558,4.5
38.9016061,-90.0438507,3
25.7657831,-80.2249409,0
39.0719827,-77.1324768,4.1
32.727319,-97.318099,4
42.3545706,-71.0536984,4.6
33.9416809,-117.2803957,3.8
26.2135244,-97.9605718,0
40.6277551,-75.4188033,0
40.2776039,-74.756489,0
29.820686,-95.465372,2.7
41.7673619,-72.5691082,3.3
39.308627,-76.649555,0
33.7468986,-117.8857352,0
31.9091846,-102.3981034,4.7
39.453912,-77.986235,4.7
41.8287895,-71.3885455,4.1
38.9824132,-77.0977555,0
27.7376901,-97.3880012,4.1
40.7307887,-73.9576058,3.8
28.9678515,-95.9708079,0
39.7846136,-104.7713704,2.8
40.7452645,-73.9057679,4.3
42.4924275,-73.202378,1
32.912149,-117.147112,4
39.203421,-77.2449518,0
38.2649504,-104.6115591,4.3
32.8323911,-117.159682,0
40.0504612,-105.0471715,4.4
40.4502521,-80.173443,3.7
29.5545922,-98.6641138,3.9
40.6433729,-74.0221,0
32.7766103,-97.2894708,3.9
26.2227857,-98.0373857,0
39.1200261,-76.5114467,3.9
40.7201556,-73.4575778,4.1
40.8114992,-73.0783654,3.7
40.744481,-73.933143,3.2
33.7064647,-116.2934891,4.1
40.6841837,-74.5500788,3.7
39.5230566,-76.3529516,3.7
39.7846136,-104.7713704,2.8
40.8388932,-73.9147818,4
33.8743245,-79.0495677,0
40.765854,-73.979321,4.1
27.7005271,-97.4162166,2.4
40.0768287,-105.192968,4.5
32.7806413,-79.9281309,4.3
41.9325867,-71.9338925,4.2
33.719169,-78.926916,3.8
25.8232958,-80.2702429,3.5
41.2784145,-72.5279134,4.5
32.8905125,-117.1518192,0
39.9752,-74.6635,0
32.7916228,-79.8543458,3.9
26.8820574,-80.1096101,0
41.823165,-71.4158084,3.9
38.8545536,-77.0500794,0
39.8657759,-105.053864,4.3
32.8076418,-98.1901156,0
40.7178473,-73.9968164,3.6
30.2528314,-97.7481477,0
40.574333,-105.100145,3.5
42.1652269,-73.4406821,3.44
36.8674569,-87.818131,4
29.5588143,-95.1461922,4.7
32.8238279,-97.1600986,3.2
32.8650577,-97.3633399,4.4
40.2876083,-96.7482075,0
26.8497904,-80.0943932,0
41.2621901,-95.897544,3.9
31.5462454,-97.1567938,0
40.698817,-73.9192743,4.6
26.0125041,-80.1482704,0
38.9400468,-76.8600892,0
33.38344,-112.072986,4
31.7405757,-98.9510571,0
27.777599,-97.412499,3.6
40.3935579,-104.718175,0
40.9569113,-72.7625349,0
48.036084,-98.340812,4
33.1874277,-117.2257977,0
32.1333082,-111.0275912,3.7
35.8842159,-106.0150388,3.5
42.371751,-71.115472,4.1
40.4502422,-74.378009,0
32.8957251,-96.7220447,2.1
40.7442128,-73.9757457,3.3
26.183979,-97.72104,4.2
40.861364,-75.738688,0
25.8263043,-80.1210092,0
33.798679,-84.78279,2
33.7505061,-84.7198337,3
39.6823348,-105.1289106,4.7
39.1797157,-76.7713692,4.6
42.382523,-70.981027,4.1
32.417581,-97.22291,3.8
40.7835251,-74.033462,0
39.960364,-75.169233,4.5
41.361821,-72.924788,4.1
38.9148075,-77.0180766,3
40.6507239,-73.9684541,0
40.706639,-73.9546979,0
33.5418553,-117.7834468,2.6
1.2775725,103.8401403,5
42.3514302,-71.0691109,3.7
37.5705365,29.2778397,1
39.554596,-104.885473,5
32.9607654,-96.8184621,0
30.0570586,-94.7919781,4
40.7106069,-111.8869478,3.6
47.3133561,-98.1801784,4
31.5564521,-97.1317465,4.6
33.5056777,-117.146883,4.2
42.4924275,-73.202378,1
40.86388,-73.962049,3.8
40.8420499,-74.0752959,4
39.7374863,-104.9979632,3.5
40.7340758,-73.9808023,0
41.192683,-74.496995,0
39.7089703,-75.0131935,4.9
32.1590382,-110.9772472,0
38.9203832,-78.1992747,0
41.3315654,-73.0803299,3.9
10.5861653,-71.6482981,0
40.1565108,-79.5966567,0
26.2225595,-98.2260413,4.9
29.6796629,-95.1266617,0
26.0987793,-98.2204771,3.9
40.637965,-73.9822591,4.4
40.8660248,-74.1233179,0
33.6400112,-112.3531925,3
25.9488727,-97.5041765,4.2
39.166158,-76.5294517,4.5
33.6697064,-84.8060228,2
26.183979,-97.72104,4.2
40.59754,-73.961446,4
41.3046955,-75.2990082,0
32.5816748,-97.1514933,3.9
32.4351339,-94.944673,0
37.9790266,-101.744384,2
25.9347377,-80.1372757,0
26.3643552,-80.100588,4.4
40.1423782,-105.1291833,3.5
40.6750073,-73.5573976,0
33.8791592,-98.548474,0
41.2568437,-74.3610968,3.6
42.3058405,-73.2499284,3
38.8556223,-77.0435736,3.2
38.9734063,-76.5580781,0
46.859735,-96.8465398,3.9
40.1741162,-105.1033513,4.6
10.9966758,-63.8002212,4.5
30.0428533,-95.3826787,3.2
28.6674802,-99.1705887,0
24.6558341,-159.4745393,5
42.4830792,-71.2131067,4.1
40.5967309,-73.9612708,4.6
29.3810124,-98.5288968,4
33.6969821,-118.0056398,0
30.529608,-97.690099,3.9
40.7661627,-73.0062395,3.7
40.724035,-73.703258,0
33.3920829,-112.3056956,0
1.2798169,103.8414874,5
29.7838706,-95.8075397,3.4
40.6272412,-75.4285754,0
31.1985446,-98.3841401,0
47.802904,-103.2829348,1
29.77007655,-95.43952961,0
26.2073592,-80.2289506,3.8
32.9026954,-80.0086404,4.8
26.3631464,-80.0885429,0
25.7797596,-80.2327043,4.2
40.8236023,-73.9381438,3.8
39.1891238,-76.8108635,0
40.7415674,-73.9207316,3.8
33.5505416,-112.0566651,0
33.130328,-97.037053,4.3
41.0038143,-74.0404087,4.8
40.340016,-104.734492,0
33.9158286,-117.8860246,0
33.2507611,-97.4441474,0
33.8738144,-118.2020956,0
26.0508782,-80.2104967,0
39.049983,-76.113826,0
40.302192,-79.1416969,0
41.0893177,-96.2785994,0
10.4991116,-66.8500927,0
40.7162382,-73.9992305,4.2
41.1556279,-80.0963324,0
32.818256,-96.895614,0
39.5126741,-75.712355,4.2
29.8362361,-95.6529841,0
32.234635,-106.782966,5
40.0999079,-79.5870983,3.8
27.7376901,-97.3880012,4.1
29.7556128,-95.361529,0
40.74379,-73.979089,4.1
26.0470052,-80.2319626,4.3
29.1430158,-98.1575268,3.6
40.0689925,-75.0519468,4.7
26.6784198,-80.1120197,0
26.3381426,-98.166276,4.3
42.274683,-71.609475,4.5
41.097329,-78.8892599,4.3
40.7235897,-73.9505016,4.9
40.9146667,-74.2660754,0
40.6601478,-73.6292252,3.6
40.86388,-73.962049,3.8
40.8558332,-73.8862032,0
40.7552789,-73.9983675,4.6
40.7034826,-73.7964833,3.6
40.6945127,-73.949211,4.2
32.8315266,-116.9650676,0
40.1163676,-74.7062569,0
33.0195172,-80.1751997,4.5
33.0704607,-97.5648684,0
39.3620553,-74.6173866,4
40.7380541,-73.9565545,3.9
32.2794987,-110.9785678,3.8
40.3629583,-74.6510662,4.8
42.171242,-72.576533,4.5
40.127695,-78.6381556,0
40.138845,-75.195234,4.5
40.8817219,-75.7263356,0
29.4232439,-98.4839677,0
33.3038331,-111.9996116,0
41.0990292,-74.0174375,4
40.6744469,-73.9499357,0
39.7559181,-99.3258096,4.2
33.8896111,-117.7910955,0
10.6810149,-71.0353937,0
38.8602195,-90.0732729,3
33.6835189,-84.6614483,3
33.702572,-78.902751,0
26.22985,-98.2251155,0
18.436224,-66.406152,4.4
38.9742471,-77.0121822,4.2
40.7452649,-73.9058364,4
40.6603293,-73.9315919,0
33.3831137,-111.9644809,2.2
42.2625842,-71.8299422,3.8
39.6823348,-105.1289106,4.7
40.6727742,-73.976532,4
33.8288605,-78.642965,0
43.0150868,-70.917318,4.5
40.7659394,-111.9041905,0
41.2621513,-95.8978677,4.1
43.0908399,-96.1745332,4.444
38.8464559,-76.9966522,4
32.711271,-117.1634752,4.5
40.029082,-75.036784,4.2
41.0041463,-73.6575776,3.6
39.8078698,-74.9209488,0
31.1179965,-97.7291276,4.3
40.7841138,-96.6962491,3.5
26.1765858,-80.2041361,0
39.9426132,-75.3007336,0
29.5329836,-98.388486,0
32.8256111,-116.9742531,4.7
33.7036235,-117.8616289,0
43.4993336,-96.7470766,2.8
32.6027226,-97.1438905,4.2
40.8291699,-74.1013769,0
39.9164279,-75.0690356,4.1
32.3525543,-95.3200213,0
32.3488758,-96.1070412,0
39.7713889,-101.8008333,0
29.772549,-95.590877,0
10.5194527,-67.5472905,0
40.761057,-73.83306,3.9
38.9016061,-90.0438507,3
32.818795,-117.178497,4.5
29.6728706,-95.0871834,0
40.7441757,-73.9748718,3.8
40.8103916,-73.9587282,4.6
26.9852015,-80.1130768,0
40.4846571,-80.0354835,4.2
25.7823937,-80.131541,0
32.8650577,-97.3633399,4.4
39.515028,-74.925821,4
39.1195938,-100.8497807,4.2
33.7694991,-107.0370804,0
27.7317636,-97.4293352,0
26.0470081,-80.2190791,4
35.1303186,-106.5300149,4.3
40.692367,-73.959093,0
29.8811407,-95.3551415,0
40.6745309,-73.9499306,3.8
38.7952114,-104.7892969,2.5
32.8085504,-117.1499703,0
32.4624993,-99.7055096,3
41.184845,-73.256866,3.9
39.6089489,-105.0962302,3.2
41.519095,-73.9334824,4
40.8824117,-74.0431614,3.8
40.6722366,-73.9504658,0
39.3100536,-76.4452744,3.9
39.330517,-77.04713,0
29.5049035,-98.4804064,0
30.117994,-95.553947,4.3
39.2826032,-75.5926974,3.3
32.7393798,-117.1252365,0
39.6599804,-104.8502411,3.1
39.0129136,-96.2836536,4.3
34.0112723,-84.7540285,2.33
40.71441,-73.94385,3.9
26.189536,-98.226203,4
39.3095983,-76.4481451,0
40.8485517,-73.9130599,0
32.8424058,-116.9867306,4.1
40.1401985,-75.3869264,0
40.7328044,-73.895574,4.5
40.7842312,-99.7487474,0
33.692615,-117.8261367,3.5
32.2706115,-94.9797359,0
40.7877651,-73.9714408,4.1
39.2016313,-90.3135861,3
35.1303186,-106.5300149,4.3
26.323599,-80.204225,4.9
31.7756241,-106.5014025,4.1
37.6951614,-88.0200981,3
40.7602394,-73.9151807,3.3
40.228329,-74.9366433,0
40.8105349,-73.8733935,0
40.7524657,-73.9773835,3.7
32.8022381,-79.9529735,4.5
26.007728,-80.278282,0
39.6150981,-104.8864449,0
40.6122742,-74.1299573,0
40.5256817,-105.0253309,0
26.0508234,-80.2115434,4.7
40.8421376,-73.8882581,0
40.20025,-74.8211506,0
40.6429833,-73.9486082,0
40.7519857,-98.9502809,0
26.3214817,-80.2038323,4.5
32.8339212,-96.6348802,3.6
32.4617615,-99.7053594,4
26.3289588,-80.2036815,4.6
29.4610961,-98.6221877,3.9
40.6195153,-73.9158947,4.9
32.9100481,-96.7359197,2.8
32.753669,-97.361491,3.5
41.2517549,-95.9851961,3.7
30.1261032,-95.4449322,4.2
40.6475453,-74.0075982,4.7
20.839125,109.848782,2
40.4793362,-104.8993287,4.9
29.8078718,-95.1684396,3.5
40.4638826,-79.7037399,0
39.6971625,-104.8631667,0
33.3438816,-105.6908516,0
40.7446233,-73.9986751,4
33.0246636,-117.0747463,0
40.6796196,-73.7771405,0
39.926106,-75.168938,3.8
30.270377,-97.788364,5
38.9561457,-77.025942,4.8
40.7807599,-73.9528672,3.7
40.7869195,-73.8140059,3.7
31.8482029,-95.1764568,0
36.8674569,-87.818131,4
33.1798226,-117.3271683,0
33.6157018,-117.8762135,0
42.2747524,-72.6592822,2.33
39.7254522,-104.9530372,4.2
38.8761886,-104.8289516,4.7
32.8238279,-97.1600986,3.2
31.970276,-95.231841,0
40.327723,-80.0318386,0
33.8603252,-118.0017421,4.1
40.7181739,-73.7365462,0
40.0142571,-74.3112163,3.5
26.2150142,-98.3467967,0
40.499581,-75.701837,4.2
32.3303251,-96.1354742,0
40.8284694,-73.1679266,0
32.4928838,-110.9245429,0
32.898813,-96.958028,4.1
29.5494625,-98.6653342,3.5
32.6610398,-116.9707473,4.6
42.3793778,-71.0954099,3.7
39.7767122,-105.0154147,4.7
40.7875643,-73.9764229,4.2
48.1887942,-99.0573774,4
32.923803,-96.466937,0
29.436269,-98.480565,4.1
26.323599,-80.204225,4.9
33.6619488,-117.2963248,3.4
40.8653552,-73.040923,4.3
29.742395,-95.4476016,3.6
33.7900299,-118.1826393,0
27.7538922,-98.0597637,4.2
40.6713935,-73.5883284,4.1
11.6953672,-70.2170026,4.3
35.651673,-97.512845,2
35.689465,-105.9366673,4.4
40.8140473,-74.2188204,0
38.075294,30.4612661,3
40.5178846,-74.2833253,4
39.6768992,-104.9405465,4.5
40.5718708,-79.7995071,0
39.1116391,-77.5343483,3.7
40.8198211,-73.9135525,1.7
40.7487152,-73.9874954,4.3
33.4953945,-103.2210748,0
39.7485546,-105.0537232,3.8
32.786878,-96.795776,4.2
41.876911,-103.676073,3.5
27.724039,-97.4059669,0
40.0818733,-76.348044,0
32.940235,-96.735769,4.4
40.7338431,-74.2276895,0
40.7602394,-73.9151807,3.3
40.6898112,-73.8635147,4.5
40.7854923,-73.7274518,4
33.6256004,-112.4552537,0
40.7867838,-74.0116649,0
38.9355554,-99.5603177,0
39.624724,-104.893612,3.3
40.7421796,-73.9560601,4.4
10.5570351,-71.6379239,3.9
41.4566679,-70.5570709,4.6
26.6203695,-80.143276,0
26.2686965,-80.1540592,0
39.3650311,-74.4261804,4.5
33.8384697,-118.075811,0
39.4149641,-76.7669722,0
33.896853,-118.133107,0
40.8070893,-73.9126688,0
25.797128,-80.227744,0
39.9420081,-75.1528295,0
41.3086175,-72.8979558,4.3
26.1945372,-98.2682703,3.8
35.4935578,-97.5480582,3.1
41.0263603,-95.9109438,0
30.7744392,-95.9503219,0
26.0508782,-80.2104967,0
40.729843,-74.24393,0
48.3243195,-102.3900298,1
30.511547,-98.292274,0
39.823414,-94.621486,0
32.9250848,-97.1080176,4.7
40.8430076,-96.6799601,4.7
34.6021488,-105.2062161,3.6
40.6394198,-73.9690057,4.4
41.8173354,-72.7397087,3.9
40.7807599,-73.9528672,3.7
38.9034147,-77.2620952,3.9
40.015549,-75.2111095,2.2
41.3073098,-74.15172,0
30.8440574,-97.7875148,4.4
33.6997028,-117.8651731,4.1
40.198359,-105.1019298,2.6
32.6423401,-96.9243611,3.9
31.8958511,-102.3285456,4.1
38.9037756,-77.0636466,0
32.9128135,-80.1092844,3.6
26.121013,-98.198896,0
40.768634,-73.721989,0
33.2793851,-96.569776,4.6
39.5250721,-104.9408219,3.3
38.880221,-77.174955,4.2
41.72546,-70.8900103,4.4
41.2848061,-72.8782114,0
39.8315684,-75.0974695,0
43.0908399,-96.1745332,4.444
40.7581787,-73.786014,4.4
40.761485,-73.762645,0
40.7608214,-73.915577,4.4
38.828541,-76.991743,0
40.513697,-79.632476,0
38.942016,-77.024776,5
29.4781585,-98.5405919,4.2
32.8238279,-97.1600986,3.2
41.6878872,-72.7697922,3.7
40.455284,-80.160503,3.9
39.7675452,-104.7729061,3.1
33.8897578,-117.7915288,0
40.7087553,-73.8179898,0
39.8887549,-75.3088677,4.5
10.5570351,-71.6379239,3.9
32.904327,-117.2394309,4.3
32.8415601,-116.9859516,4.3
39.3513903,-76.6837133,0
39.7576668,-104.9860966,0
39.0630616,-77.123695,4.7
40.8199793,-73.9134852,4
29.75084,-95.369841,0
31.518259,-97.1439989,0
26.7958155,-80.1072189,4
10.681144,-71.0369895,0
10.4851138,-66.8632784,4.2
31.602091,-100.589671,0
39.739696,-104.9790114,4.6
38.9014399,-90.0443674,4
31.4185258,-103.5173355,0
39.2252531,-106.3915262,4.8
32.821137,-96.958629,0
42.4094981,-73.2651009,3
32.7496593,-117.0925688,0
40.763547,-111.889579,4.9
39.4263129,-104.9017744,4.2
40.5729805,-74.3464833,3.5
30.711294,-98.380658,0
41.1880526,-73.1600962,3.7
40.8489501,-74.4695917,0
40.1828197,-74.8690442,4.8
46.8584484,-96.8480771,3.7
38.9169002,-76.9731917,2.3
40.758046,-73.980698,3.2
32.9117648,-111.6541898,0
40.7462283,-73.9135212,4.7
22.048762,-157.9722131,3
33.6396291,-112.250918,4.4
40.863697,-74.37447,4.4
32.3304895,-95.299896,0
39.5436708,-107.7826161,0
26.3672776,-80.1747587,0
40.9750352,-84.6598248,2
40.7844462,-73.1106796,3.5
40.8509497,-73.9699995,4.2
26.1890518,-98.0651159,0
38.075294,30.4612661,3
44.031835,-70.270022,3.6
32.1333146,-111.0283172,0
26.1935493,-98.1766693,0
39.34585,-77.2240379,0
29.8684561,-95.8353837,0
40.7235875,-73.7553711,0
32.9403864,-97.1194179,4.2
32.9624469,-115.5458575,0
40.8378474,-73.6332459,4
32.7685415,-96.6266544,2.5
32.936535,-117.0977785,3.7
39.554596,-104.885473,5
40.0604277,-75.1910211,0
40.8062903,-74.1045825,0
43.0615886,-73.7738262,3.8
40.2670537,-76.8855509,4.5
32.9106334,-96.5981735,2.9
40.666969,-75.308732,4.1
26.1716469,-97.9905179,3.7
32.8603532,-96.7684131,0
38.942016,-77.024776,5
32.787846,-79.9345627,0
32.963245,-96.7486979,4.8
39.777712,-105.082055,3.9
33.5491315,-101.8557396,3.1
40.402481,-73.9880789,0
39.979553,-75.5357229,0
42.941065,-70.838313,4.4
27.692319,-97.398905,3.9
28.8249823,-96.9904207,0
10.8942683,-64.0657424,4.2
40.050106,-75.087928,0
32.644126,-97.061335,2.9
40.6627216,-74.2572763,0
40.8955211,-73.9779754,0
28.40071,-97.74667,3.9
1.35049,103.84951,3
39.4813909,-106.0462856,4.1
40.65154,-74.011138,0
33.798679,-84.78279,2
32.8960421,-96.7831922,0
27.6957584,-97.3478767,3
35.4827119,-97.7552822,3.2
41.6210532,-72.8739182,3.4
35.6379053,-97.479215,4.8
26.2227857,-98.0373857,0
39.1332257,-76.6399861,4
42.1990288,-72.5727312,2
40.2885179,-96.7479356,2.2
33.7056678,-117.9649582,0
1.2759989,103.8415869,4.6
29.7986011,-95.5237976,0
40.7421796,-73.9560601,4.4
41.5990414,-73.9093314,4.2
40.6196306,-73.9179199,4.4
40.6419463,-75.3224657,0
40.8241951,-96.6331166,0
26.0470219,-80.2319422,4.5
40.9416623,-72.9846491,4.3
40.6913976,-73.9369086,4.1
33.6787816,-117.8879871,4.6
29.9048044,-96.8778766,4.2
30.0094843,-95.2702395,0
41.8897751,-71.5506987,4.2
25.7307897,-80.2377078,0
25.6976162,-80.1635951,0
41.1221236,-104.8005233,0
31.4395795,-98.6680733,0
40.936927,-72.313385,0
41.003133,-79.896842,3.3
23.031347,116.30794,3
30.05552,-99.140475,0
39.977182,-75.2387691,0
40.6739164,-73.728981,3.4
29.7910939,-95.721302,3.9
39.8839061,-79.7348611,3.3
26.9852015,-80.1130768,0
40.8521312,-73.9720113,0
41.3246736,-72.3338157,4.4
31.098212,-97.3445613,3.4
32.8415601,-116.9859516,4.3
11.7086493,-69.8394817,0
41.598062,-73.9117162,3.2
39.4813909,-106.0462856,4.1
41.0451548,-111.9623232,3.5
40.7659387,-73.987468,3.9
44.5614471,-72.5996695,4.3
40.7380541,-73.9565545,3.9
40.2560369,-76.835852,4.9
41.717835,-72.6935601,3.8
40.8100882,-73.8740862,0
39.618044,-104.901378,4.2
40.639921,-75.4292147,4.4
26.3187489,-80.1048341,0
40.7569545,-73.990494,0
40.6510046,-73.9489093,2.9
32.5899654,-96.8567146,4.6
33.7130154,-78.8599005,2.5
32.7256589,-117.2056055,0
40.539734,-80.011559,4.2
32.869631,-97.1712752,3.8
40.7516651,-73.973551,3.7
40.6718295,-73.9505731,4.7
26.2717297,-80.1988152,0
11.6959977,-70.1990801,3.8
30.2790564,-97.8065221,3.7
32.885001,-98.465024,4.6
39.5672485,-104.8805134,3.8
39.7799077,-77.3786602,0
37.29165,-100.3401382,5
40.0680505,-75.006808,0
